timestamp,city,aqi,wind_speed,humidity
2025-05-07 04:02:00.712970+0700,Đà Nẵng,81,7.4 km/h,89%
2025-05-07 05:01:41.760433+0700,Đà Nẵng,81,9.2 km/h,83%
2025-05-07 06:01:51.916266+0700,Đà Nẵng,70,5.5 km/h,83%
2025-05-07 07:04:52.370431+0700,Đà Nẵng,80,5.5 km/h,78%
2025-05-07 08:29:21.456151+0700,Đà Nẵng,90,9.2 km/h,74%
2025-05-07 09:30:32.368837+0700,Đà Nẵng,81,9.2 km/h,70%
2025-05-07 10:18:44.660679+0700,Đà Nẵng,62,3.7 km/h,62%
2025-05-07 11:02:14.268307+0700,Đà Nẵng,62,9.2 km/h,62%
2025-05-07 12:01:48.665958+0700,Đà Nẵng,62,9.2 km/h,62%
2025-05-07 13:02:08.222107+0700,Đà Nẵng,62,11.1 km/h,59%
2025-05-07 14:01:54.605265+0700,Đà Nẵng,62,14.8 km/h,62%
2025-05-07 15:02:02.249238+0700,Đà Nẵng,64,14.8 km/h,66%
2025-05-07 16:01:59.256245+0700,Đà Nẵng,61,11.1 km/h,70%
2025-05-07 17:01:50.490539+0700,Đà Nẵng,60,13.0 km/h,79%
2025-05-07 18:01:51.555654+0700,Đà Nẵng,58,13.0 km/h,79%
2025-05-07 19:02:18.831190+0700,Đà Nẵng,56,7.4 km/h,89%
2025-05-07 20:11:02.662787+0700,Đà Nẵng,78,5.5 km/h,89%
2025-05-07 21:01:55.253129+0700,Đà Nẵng,60,1.8 km/h,89%
2025-05-07 22:01:56.518753+0700,Đà Nẵng,55,1.8 km/h,89%
2025-05-07 23:01:55.612106+0700,Đà Nẵng,56,5.5 km/h,89%
2025-05-08 00:01:34.166547+0700,Đà Nẵng,69,5.5 km/h,83%
2025-05-08 01:02:03.488349+0700,Đà Nẵng,92,1.8 km/h,78%
2025-05-08 02:02:03.589974+0700,Đà Nẵng,92,1.8 km/h,78%
2025-05-08 03:01:55.394367+0700,Đà Nẵng,72,3.7 km/h,89%
2025-05-08 04:01:51.782335+0700,Đà Nẵng,81,3.7 km/h,89%
2025-05-08 05:01:49.843755+0700,Đà Nẵng,81,7.4 km/h,89%
2025-05-08 06:01:51.182699+0700,Đà Nẵng,84,9.2 km/h,89%
2025-05-08 07:05:00.677628+0700,Đà Nẵng,90,9.2 km/h,78%
2025-05-08 08:29:15.634121+0700,Đà Nẵng,105,9.2 km/h,79%
2025-05-08 09:30:56.539672+0700,Đà Nẵng,99,13.0 km/h,66%
2025-05-08 10:19:20.932180+0700,Đà Nẵng,86,7.4 km/h,62%
2025-05-08 11:02:44.844433+0700,Đà Nẵng,86,13.0 km/h,62%
2025-05-08 12:01:47.600442+0700,Đà Nẵng,81,13.0 km/h,62%
2025-05-08 13:02:05.961097+0700,Đà Nẵng,75,16.7 km/h,59%
2025-05-08 14:01:50.221070+0700,Đà Nẵng,86,16.7 km/h,59%
2025-05-08 15:01:56.433481+0700,Đà Nẵng,70,16.7 km/h,66%
2025-05-08 16:01:50.623544+0700,Đà Nẵng,67,16.7 km/h,66%
2025-05-08 17:01:59.403867+0700,Đà Nẵng,65,13.0 km/h,74%
2025-05-08 18:01:44.522534+0700,Đà Nẵng,61,11.1 km/h,79%
2025-05-08 19:02:12.241295+0700,Đà Nẵng,82,5.5 km/h,70%
2025-05-08 20:10:07.371645+0700,Đà Nẵng,96,0.0 km/h,78%
2025-05-08 21:01:48.261107+0700,Đà Nẵng,117,0.0 km/h,78%
2025-05-08 22:01:51.756735+0700,Đà Nẵng,74,5.5 km/h,78%
2025-05-08 23:02:02.154572+0700,Đà Nẵng,83,5.5 km/h,78%
2025-05-09 00:01:53.903664+0700,Đà Nẵng,80,5.5 km/h,78%
2025-05-09 01:01:58.188557+0700,Đà Nẵng,73,7.4 km/h,83%
2025-05-09 02:01:56.986091+0700,Đà Nẵng,65,7.4 km/h,83%
2025-05-09 03:02:00.985422+0700,Đà Nẵng,60,7.4 km/h,83%
2025-05-09 04:02:00.565768+0700,Đà Nẵng,54,11.1 km/h,83%
2025-05-09 05:01:51.602275+0700,Đà Nẵng,48,7.4 km/h,83%
2025-05-09 06:01:59.526288+0700,Đà Nẵng,44,7.4 km/h,83%
2025-05-09 07:04:54.072236+0700,Đà Nẵng,58,3.7 km/h,78%
2025-05-09 08:29:21.786391+0700,Đà Nẵng,53,7.4 km/h,74%
2025-05-09 09:30:33.859994+0700,Đà Nẵng,64,5.5 km/h,70%
2025-05-09 10:18:35.666967+0700,Đà Nẵng,64,5.5 km/h,59%
2025-05-09 11:03:02.747281+0700,Đà Nẵng,64,3.7 km/h,49%
2025-05-09 12:01:55.885691+0700,Đà Nẵng,70,13.0 km/h,55%
2025-05-09 13:02:08.418802+0700,Đà Nẵng,68,14.8 km/h,59%
2025-05-09 14:02:00.721830+0700,Đà Nẵng,64,20.4 km/h,62%
2025-05-09 15:02:13.344658+0700,Đà Nẵng,68,9.2 km/h,70%
2025-05-09 16:01:55.344864+0700,Đà Nẵng,68,5.5 km/h,70%
2025-05-09 17:02:12.865704+0700,Đà Nẵng,68,5.5 km/h,70%
2025-05-09 18:01:49.664273+0700,Đà Nẵng,66,24.1 km/h,74%
2025-05-09 19:02:02.301318+0700,Đà Nẵng,66,13.0 km/h,78%
2025-05-09 20:09:14.969421+0700,Đà Nẵng,67,7.4 km/h,83%
2025-05-09 21:01:41.648660+0700,Đà Nẵng,69,7.4 km/h,83%
2025-05-09 22:01:55.440382+0700,Đà Nẵng,67,16.7 km/h,83%
2025-05-09 23:02:06.519491+0700,Đà Nẵng,53,7.4 km/h,83%
2025-05-10 00:01:53.985252+0700,Đà Nẵng,39,7.4 km/h,83%
2025-05-10 01:02:12.238602+0700,Đà Nẵng,34,9.2 km/h,83%
2025-05-10 02:02:12.687503+0700,Đà Nẵng,34,9.2 km/h,83%
2025-05-10 03:02:01.846974+0700,Đà Nẵng,35,9.2 km/h,83%
2025-05-10 04:01:44.409330+0700,Đà Nẵng,33,9.2 km/h,83%
2025-05-10 05:01:55.657694+0700,Đà Nẵng,31,3.7 km/h,83%
2025-05-10 06:01:48.584349+0700,Đà Nẵng,27,3.7 km/h,78%
2025-05-10 07:04:39.902537+0700,Đà Nẵng,27,3.7 km/h,78%
2025-05-10 08:29:09.366757+0700,Đà Nẵng,58,3.7 km/h,74%
2025-05-10 09:29:01.833026+0700,Đà Nẵng,58,3.7 km/h,70%
2025-05-10 10:16:23.477801+0700,Đà Nẵng,56,3.7 km/h,62%
2025-05-10 11:01:54.644046+0700,Đà Nẵng,56,3.7 km/h,62%
2025-05-10 12:01:48.545237+0700,Đà Nẵng,71,1.8 km/h,58%
2025-05-10 13:01:50.439803+0700,Đà Nẵng,54,9.2 km/h,58%
2025-05-10 14:01:44.156954+0700,Đà Nẵng,58,11.1 km/h,55%
2025-05-10 15:02:04.715764+0700,Đà Nẵng,57,9.2 km/h,66%
2025-05-10 16:01:42.633869+0700,Đà Nẵng,56,9.2 km/h,66%
2025-05-10 17:01:46.887819+0700,Đà Nẵng,55,14.8 km/h,70%
2025-05-10 18:01:40.914185+0700,Đà Nẵng,51,13.0 km/h,74%
2025-05-10 19:01:59.485864+0700,Đà Nẵng,52,9.2 km/h,83%
2025-05-10 20:06:57.125232+0700,Đà Nẵng,61,18.5 km/h,74%
2025-05-10 21:01:44.892282+0700,Đà Nẵng,54,7.4 km/h,78%
2025-05-10 22:01:48.665031+0700,Đà Nẵng,53,7.4 km/h,78%
2025-05-10 23:02:02.360204+0700,Đà Nẵng,47,16.7 km/h,83%
2025-05-11 00:01:39.887180+0700,Đà Nẵng,50,16.7 km/h,83%
2025-05-11 01:01:50.742802+0700,Đà Nẵng,34,3.7 km/h,83%
2025-05-11 02:01:34.026236+0700,Đà Nẵng,31,1.8 km/h,83%
2025-05-11 03:01:51.916800+0700,Đà Nẵng,28,1.8 km/h,83%
2025-05-11 04:01:45.976829+0700,Đà Nẵng,23,5.5 km/h,83%
2025-05-11 05:01:37.879132+0700,Đà Nẵng,22,5.5 km/h,78%
2025-05-11 06:01:45.281481+0700,Đà Nẵng,33,5.5 km/h,83%
2025-05-11 07:05:18.043462+0700,Đà Nẵng,44,1.8 km/h,78%
2025-05-11 08:29:47.553512+0700,Đà Nẵng,58,3.7 km/h,78%
2025-05-11 09:31:49.006740+0700,Đà Nẵng,58,3.7 km/h,70%
2025-05-11 10:20:25.065966+0700,Đà Nẵng,64,7.4 km/h,70%
2025-05-11 11:03:09.913898+0700,Đà Nẵng,64,5.5 km/h,62%
2025-05-11 12:01:57.879677+0700,Đà Nẵng,66,5.5 km/h,62%
2025-05-11 13:02:04.786893+0700,Đà Nẵng,66,18.5 km/h,62%
2025-05-11 14:01:40.226011+0700,Đà Nẵng,60,18.5 km/h,62%
2025-05-11 15:02:00.619670+0700,Đà Nẵng,53,22.2 km/h,58%
2025-05-11 16:01:56.298779+0700,Đà Nẵng,53,22.2 km/h,58%
2025-05-11 17:01:45.791925+0700,Đà Nẵng,51,13.0 km/h,62%
2025-05-11 18:01:43.370035+0700,Đà Nẵng,39,9.2 km/h,94%
2025-05-11 19:01:57.099475+0700,Đà Nẵng,29,3.7 km/h,94%
2025-05-11 20:06:42.479881+0700,Đà Nẵng,55,7.4 km/h,94%
2025-05-11 21:01:43.134204+0700,Đà Nẵng,25,7.4 km/h,94%
2025-05-11 22:01:44.492167+0700,Đà Nẵng,39,3.7 km/h,83%
2025-05-11 23:01:48.607823+0700,Đà Nẵng,39,1.8 km/h,83%
2025-05-12 00:01:45.178881+0700,Đà Nẵng,53,0.0 km/h,78%
2025-05-12 01:01:50.024921+0700,Đà Nẵng,44,5.5 km/h,78%
2025-05-12 02:01:33.301162+0700,Đà Nẵng,33,5.5 km/h,78%
2025-05-12 03:01:43.175640+0700,Đà Nẵng,27,3.7 km/h,78%
2025-05-12 04:01:45.461399+0700,Đà Nẵng,22,3.7 km/h,78%
2025-05-12 05:01:39.353504+0700,Đà Nẵng,22,3.7 km/h,78%
2025-05-12 06:01:45.113910+0700,Đà Nẵng,19,7.4 km/h,73%
2025-05-12 07:05:31.194784+0700,Đà Nẵng,19,1.8 km/h,78%
2025-05-12 08:29:34.348760+0700,Đà Nẵng,19,1.8 km/h,69%
2025-05-12 09:31:12.861609+0700,Đà Nẵng,19,7.4 km/h,61%
2025-05-12 10:20:33.779881+0700,Đà Nẵng,27,13.0 km/h,69%
2025-05-12 11:03:55.601552+0700,Đà Nẵng,27,13.0 km/h,65%
2025-05-12 12:02:01.470410+0700,Đà Nẵng,28,16.7 km/h,65%
2025-05-12 13:02:30.293047+0700,Đà Nẵng,28,22.2 km/h,62%
2025-05-12 14:02:02.714220+0700,Đà Nẵng,44,22.2 km/h,62%
2025-05-12 15:01:54.353225+0700,Đà Nẵng,28,22.2 km/h,62%
2025-05-12 16:01:59.668603+0700,Đà Nẵng,33,16.7 km/h,65%
2025-05-12 17:01:49.814535+0700,Đà Nẵng,33,16.7 km/h,65%
2025-05-12 18:01:51.977241+0700,Đà Nẵng,44,18.5 km/h,61%
2025-05-12 19:02:25.269808+0700,Đà Nẵng,38,8.0 km/h,87%
2025-05-12 20:10:58.218132+0700,Đà Nẵng,33,5.6 km/h,85%
2025-05-12 21:02:08.354687+0700,Đà Nẵng,33,4.8 km/h,92%
2025-05-12 22:01:48.766353+0700,Đà Nẵng,33,4.7 km/h,91%
2025-05-12 23:02:03.382340+0700,Đà Nẵng,22,4.7 km/h,89%
2025-05-13 00:01:56.631486+0700,Đà Nẵng,33,4.7 km/h,89%
2025-05-13 01:02:01.922609+0700,Đà Nẵng,28,4.8 km/h,89%
2025-05-13 02:01:49.343648+0700,Đà Nẵng,22,4.8 km/h,89%
2025-05-13 03:01:48.635307+0700,Đà Nẵng,22,3.1 km/h,88%
2025-05-13 04:01:48.046702+0700,Đà Nẵng,28,4.3 km/h,87%
2025-05-13 05:01:51.704903+0700,Đà Nẵng,22,4.5 km/h,87%
2025-05-13 06:01:48.350639+0700,Đà Nẵng,33,4.5 km/h,87%
2025-05-13 07:05:15.977911+0700,Đà Nẵng,50,3.2 km/h,84%
2025-05-13 08:29:21.563345+0700,Đà Nẵng,58,1.1 km/h,79%
2025-05-13 09:30:58.209932+0700,Đà Nẵng,54,5.5 km/h,73%
2025-05-13 10:19:36.088821+0700,Đà Nẵng,58,10.5 km/h,73%
2025-05-13 11:02:58.778893+0700,Đà Nẵng,58,12.7 km/h,75%
2025-05-13 12:01:55.989996+0700,Đà Nẵng,60,12.9 km/h,78%
2025-05-13 13:02:01.661350+0700,Đà Nẵng,54,5.8 km/h,76%
2025-05-13 14:01:55.863686+0700,Đà Nẵng,58,9.0 km/h,74%
2025-05-13 15:02:01.717087+0700,Đà Nẵng,60,9.3 km/h,75%
2025-05-13 16:01:53.146265+0700,Đà Nẵng,60,8.9 km/h,77%
2025-05-13 17:02:06.564726+0700,Đà Nẵng,59,8.9 km/h,77%
2025-05-13 18:01:52.614407+0700,Đà Nẵng,60,7.9 km/h,81%
2025-05-13 19:02:16.584082+0700,Đà Nẵng,58,1.0 km/h,88%
2025-05-13 20:11:14.320896+0700,Đà Nẵng,69,3.5 km/h,89%
2025-05-13 21:02:09.255815+0700,Đà Nẵng,56,3.5 km/h,89%
2025-05-13 22:02:08.968633+0700,Đà Nẵng,58,5.5 km/h,91%
2025-05-13 23:01:55.217177+0700,Đà Nẵng,59,6.4 km/h,91%
2025-05-14 00:01:55.506709+0700,Đà Nẵng,66,6.9 km/h,91%
2025-05-14 01:02:26.418451+0700,Đà Nẵng,64,6.4 km/h,91%
2025-05-14 02:02:01.685818+0700,Đà Nẵng,62,7.2 km/h,92%
2025-05-14 03:01:51.902515+0700,Đà Nẵng,62,7.2 km/h,92%
2025-05-14 04:01:59.282060+0700,Đà Nẵng,62,5.6 km/h,90%
2025-05-14 05:01:56.472539+0700,Đà Nẵng,60,6.6 km/h,91%
2025-05-14 06:01:45.583822+0700,Đà Nẵng,124,7.2 km/h,89%
2025-05-14 07:04:43.395309+0700,Đà Nẵng,124,7.2 km/h,86%
2025-05-14 08:29:19.377915+0700,Đà Nẵng,119,7.4 km/h,89%
2025-05-14 09:30:37.485134+0700,Đà Nẵng,119,6.3 km/h,88%
2025-05-14 10:18:54.793540+0700,Đà Nẵng,107,5.8 km/h,87%
2025-05-14 11:02:30.135648+0700,Đà Nẵng,107,5.1 km/h,86%
2025-05-14 12:01:49.605043+0700,Đà Nẵng,97,3.7 km/h,83%
2025-05-14 13:02:18.642251+0700,Đà Nẵng,84,2.1 km/h,75%
2025-05-14 14:01:58.125627+0700,Đà Nẵng,75,2.1 km/h,75%
2025-05-14 15:01:58.003907+0700,Đà Nẵng,63,5.1 km/h,80%
2025-05-14 16:01:58.173779+0700,Đà Nẵng,57,4.0 km/h,83%
2025-05-14 17:01:58.303625+0700,Đà Nẵng,53,4.0 km/h,83%
2025-05-14 18:01:44.979637+0700,Đà Nẵng,55,5.5 km/h,83%
2025-05-14 19:02:14.629702+0700,Đà Nẵng,50,2.7 km/h,89%
2025-05-14 20:10:20.800773+0700,Đà Nẵng,82,1.8 km/h,92%
2025-05-14 21:01:53.217332+0700,Đà Nẵng,44,1.8 km/h,92%
2025-05-14 22:01:49.233467+0700,Đà Nẵng,43,2.1 km/h,92%
2025-05-14 23:01:51.798896+0700,Đà Nẵng,39,8.0 km/h,93%
2025-05-15 00:02:17.722398+0700,Đà Nẵng,71,5.1 km/h,93%
2025-05-15 01:02:05.887161+0700,Đà Nẵng,71,5.6 km/h,93%
2025-05-15 02:02:04.731167+0700,Đà Nẵng,71,5.1 km/h,91%
2025-05-15 03:02:21.398844+0700,Đà Nẵng,71,5.1 km/h,91%
2025-05-15 04:01:56.295051+0700,Đà Nẵng,70,4.5 km/h,92%
2025-05-15 05:02:21.013837+0700,Đà Nẵng,73,6.3 km/h,92%
2025-05-15 06:01:57.076987+0700,Đà Nẵng,74,7.4 km/h,93%
2025-05-15 07:04:51.694940+0700,Đà Nẵng,75,3.1 km/h,89%
2025-05-15 08:29:15.277600+0700,Đà Nẵng,74,2.1 km/h,84%
2025-05-15 09:30:23.994668+0700,Đà Nẵng,74,3.5 km/h,76%
2025-05-15 10:19:18.376882+0700,Đà Nẵng,74,10.5 km/h,73%
2025-05-15 11:02:33.547026+0700,Đà Nẵng,74,14.8 km/h,74%
2025-05-15 12:02:05.938429+0700,Đà Nẵng,74,15.4 km/h,79%
2025-05-15 13:02:03.564004+0700,Đà Nẵng,71,16.3 km/h,74%
2025-05-15 14:01:52.845922+0700,Đà Nẵng,84,16.3 km/h,74%
2025-05-15 15:02:11.065919+0700,Đà Nẵng,82,15.0 km/h,79%
2025-05-15 16:02:05.926076+0700,Đà Nẵng,82,12.9 km/h,81%
2025-05-15 17:01:54.671124+0700,Đà Nẵng,63,12.9 km/h,81%
2025-05-15 18:01:55.589555+0700,Đà Nẵng,77,6.9 km/h,86%
2025-05-15 19:02:12.687817+0700,Đà Nẵng,73,4.5 km/h,89%
2025-05-15 20:09:25.461981+0700,Đà Nẵng,78,6.4 km/h,89%
2025-05-15 21:01:59.919176+0700,Đà Nẵng,71,8.5 km/h,89%
2025-05-15 22:02:07.767884+0700,Đà Nẵng,107,8.9 km/h,89%
2025-05-15 23:02:08.525207+0700,Đà Nẵng,96,9.5 km/h,89%
2025-05-16 00:01:51.437414+0700,Đà Nẵng,67,9.5 km/h,89%
2025-05-16 01:02:01.296851+0700,Đà Nẵng,64,8.4 km/h,87%
2025-05-16 02:01:54.798830+0700,Đà Nẵng,64,7.2 km/h,88%
2025-05-16 03:02:09.792273+0700,Đà Nẵng,66,7.2 km/h,88%
2025-05-16 04:01:56.869194+0700,Đà Nẵng,67,7.4 km/h,88%
2025-05-16 05:01:57.870940+0700,Đà Nẵng,63,7.4 km/h,88%
2025-05-16 06:01:58.077358+0700,Đà Nẵng,62,6.6 km/h,89%
2025-05-16 07:05:05.503460+0700,Đà Nẵng,62,7.4 km/h,88%
2025-05-16 08:29:27.016352+0700,Đà Nẵng,65,7.4 km/h,80%
2025-05-16 09:30:53.642612+0700,Đà Nẵng,66,9.3 km/h,74%
2025-05-16 10:20:06.364901+0700,Đà Nẵng,65,10.9 km/h,69%
2025-05-16 11:03:25.986191+0700,Đà Nẵng,65,13.7 km/h,67%
2025-05-16 12:01:54.274008+0700,Đà Nẵng,64,16.4 km/h,66%
2025-05-16 13:02:00.462814+0700,Đà Nẵng,61,20.0 km/h,66%
2025-05-16 14:01:57.688554+0700,Đà Nẵng,54,21.1 km/h,71%
2025-05-16 15:02:04.629471+0700,Đà Nẵng,41,19.0 km/h,74%
2025-05-16 16:01:49.949010+0700,Đà Nẵng,36,16.7 km/h,77%
2025-05-16 17:01:59.764773+0700,Đà Nẵng,32,16.4 km/h,79%
2025-05-16 18:02:41.439005+0700,Đà Nẵng,27,10.8 km/h,86%
2025-05-16 19:02:24.494361+0700,Đà Nẵng,24,6.8 km/h,91%
2025-05-16 20:09:57.831116+0700,Đà Nẵng,57,4.5 km/h,91%
2025-05-16 21:01:57.263821+0700,Đà Nẵng,19,2.7 km/h,92%
2025-05-16 22:01:55.656552+0700,Đà Nẵng,19,2.7 km/h,92%
2025-05-16 23:01:50.677173+0700,Đà Nẵng,19,2.1 km/h,92%
2025-05-17 00:01:39.220003+0700,Đà Nẵng,19,2.1 km/h,92%
2025-05-17 01:02:08.620224+0700,Đà Nẵng,19,4.3 km/h,92%
2025-05-17 02:01:43.893585+0700,Đà Nẵng,22,4.3 km/h,92%
2025-05-17 03:02:12.306581+0700,Đà Nẵng,33,7.4 km/h,93%
2025-05-17 04:01:43.204129+0700,Đà Nẵng,53,7.4 km/h,93%
2025-05-17 05:01:37.906710+0700,Đà Nẵng,53,9.2 km/h,92%
2025-05-17 06:01:48.116299+0700,Đà Nẵng,53,7.9 km/h,88%
2025-05-17 07:04:52.924025+0700,Đà Nẵng,58,7.2 km/h,80%
2025-05-17 08:29:24.037055+0700,Đà Nẵng,60,8.2 km/h,72%
2025-05-17 09:29:47.755970+0700,Đà Nẵng,56,9.2 km/h,68%
2025-05-17 10:17:46.412525+0700,Đà Nẵng,57,14.2 km/h,65%
2025-05-17 11:01:57.644353+0700,Đà Nẵng,57,16.9 km/h,64%
2025-05-17 12:01:49.624267+0700,Đà Nẵng,59,16.9 km/h,64%
2025-05-17 13:01:54.530007+0700,Đà Nẵng,56,22.5 km/h,68%
2025-05-17 14:01:44.840619+0700,Đà Nẵng,46,22.5 km/h,68%
2025-05-17 15:02:07.244720+0700,Đà Nẵng,41,19.8 km/h,72%
2025-05-17 16:01:48.568799+0700,Đà Nẵng,44,16.7 km/h,73%
2025-05-17 17:02:02.133081+0700,Đà Nẵng,50,13.4 km/h,77%
2025-05-17 18:01:40.380976+0700,Đà Nẵng,50,13.4 km/h,77%
2025-05-17 19:02:08.458519+0700,Đà Nẵng,52,6.3 km/h,91%
2025-05-17 20:07:04.451588+0700,Đà Nẵng,70,3.9 km/h,93%
2025-05-17 21:01:47.158671+0700,Đà Nẵng,51,3.9 km/h,93%
2025-05-17 22:01:45.237483+0700,Đà Nẵng,53,2.7 km/h,93%
2025-05-17 23:02:10.902915+0700,Đà Nẵng,56,5.3 km/h,93%
2025-05-18 00:01:43.298824+0700,Đà Nẵng,53,5.3 km/h,93%
2025-05-18 01:01:56.571917+0700,Đà Nẵng,53,4.5 km/h,93%
2025-05-18 02:01:49.594131+0700,Đà Nẵng,52,4.5 km/h,93%
2025-05-18 03:01:58.875314+0700,Đà Nẵng,53,7.4 km/h,94%
2025-05-18 04:01:44.379398+0700,Đà Nẵng,77,9.7 km/h,95%
2025-05-18 05:01:43.739157+0700,Đà Nẵng,84,9.7 km/h,95%
2025-05-18 06:01:45.298277+0700,Đà Nẵng,66,8.9 km/h,94%
2025-05-18 07:05:38.984789+0700,Đà Nẵng,66,7.2 km/h,84%
2025-05-18 08:29:41.052778+0700,Đà Nẵng,84,6.6 km/h,73%
2025-05-18 09:32:47.689845+0700,Đà Nẵng,92,9.3 km/h,67%
2025-05-18 10:22:55.271954+0700,Đà Nẵng,92,12.9 km/h,66%
2025-05-18 11:05:37.438454+0700,Đà Nẵng,92,16.9 km/h,66%
2025-05-18 12:01:58.631834+0700,Đà Nẵng,73,16.9 km/h,66%
2025-05-18 13:02:03.975832+0700,Đà Nẵng,67,19.8 km/h,72%
2025-05-18 14:01:38.876043+0700,Đà Nẵng,62,19.8 km/h,72%
2025-05-18 15:01:58.949102+0700,Đà Nẵng,60,18.0 km/h,73%
2025-05-18 16:01:40.107367+0700,Đà Nẵng,53,18.2 km/h,73%
2025-05-18 17:01:50.331761+0700,Đà Nẵng,56,7.2 km/h,82%
2025-05-18 18:01:40.612485+0700,Đà Nẵng,61,7.2 km/h,82%
2025-05-18 19:02:11.094383+0700,Đà Nẵng,70,9.5 km/h,89%
2025-05-18 20:07:20.842283+0700,Đà Nẵng,74,7.9 km/h,87%
2025-05-18 21:01:39.769587+0700,Đà Nẵng,74,7.9 km/h,87%
2025-05-18 22:01:42.164328+0700,Đà Nẵng,46,7.1 km/h,87%
2025-05-18 23:01:40.354229+0700,Đà Nẵng,50,5.6 km/h,86%
2025-05-19 00:01:41.972267+0700,Đà Nẵng,50,9.0 km/h,86%
2025-05-19 01:02:00.168021+0700,Đà Nẵng,50,9.0 km/h,88%
2025-05-19 02:01:52.979285+0700,Đà Nẵng,53,10.1 km/h,88%
2025-05-19 03:01:54.187490+0700,Đà Nẵng,55,9.8 km/h,89%
2025-05-19 04:01:48.544282+0700,Đà Nẵng,62,9.8 km/h,89%
2025-05-19 05:01:46.410824+0700,Đà Nẵng,62,9.5 km/h,89%
2025-05-19 06:01:42.127873+0700,Đà Nẵng,73,9.2 km/h,88%
2025-05-19 07:05:34.981374+0700,Đà Nẵng,73,7.4 km/h,83%
2025-05-19 08:29:36.698715+0700,Đà Nẵng,82,9.2 km/h,74%
2025-05-19 09:32:23.347877+0700,Đà Nẵng,80,7.4 km/h,66%
2025-05-19 10:23:29.218201+0700,Đà Nẵng,84,11.1 km/h,62%
2025-05-19 11:06:33.121887+0700,Đà Nẵng,77,13.0 km/h,62%
2025-05-19 12:01:58.934331+0700,Đà Nẵng,75,13.0 km/h,62%
2025-05-19 13:02:15.657953+0700,Đà Nẵng,72,18.5 km/h,62%
2025-05-19 14:02:02.024010+0700,Đà Nẵng,63,18.5 km/h,62%
2025-05-19 15:02:04.768477+0700,Đà Nẵng,58,20.4 km/h,66%
2025-05-19 16:02:28.434297+0700,Đà Nẵng,55,14.8 km/h,66%
2025-05-19 17:02:00.941801+0700,Đà Nẵng,46,14.8 km/h,70%
2025-05-19 18:01:52.642477+0700,Đà Nẵng,42,14.8 km/h,70%
2025-05-19 19:02:10.956683+0700,Đà Nẵng,36,11.1 km/h,70%
2025-05-19 20:11:04.552907+0700,Đà Nẵng,72,15.0 km/h,90%
2025-05-19 21:01:51.655755+0700,Đà Nẵng,69,15.0 km/h,90%
2025-05-19 22:01:48.909916+0700,Đà Nẵng,81,13.8 km/h,88%
2025-05-19 23:01:58.893204+0700,Đà Nẵng,57,10.9 km/h,88%
2025-05-20 00:01:58.514778+0700,Đà Nẵng,54,10.9 km/h,88%
2025-05-20 01:02:06.357089+0700,Đà Nẵng,52,10.1 km/h,89%
2025-05-20 02:01:57.214968+0700,Đà Nẵng,47,10.1 km/h,89%
2025-05-20 03:01:58.008656+0700,Đà Nẵng,39,9.7 km/h,87%
2025-05-20 04:01:49.955147+0700,Đà Nẵng,47,9.7 km/h,87%
2025-05-20 05:01:54.794403+0700,Đà Nẵng,43,9.7 km/h,86%
2025-05-20 06:01:56.649097+0700,Đà Nẵng,51,9.7 km/h,86%
2025-05-20 07:04:51.132641+0700,Đà Nẵng,49,7.4 km/h,78%
2025-05-20 08:29:27.610596+0700,Đà Nẵng,52,7.2 km/h,68%
2025-05-20 09:31:18.573371+0700,Đà Nẵng,54,9.3 km/h,62%
2025-05-20 10:19:45.531830+0700,Đà Nẵng,58,14.0 km/h,60%
2025-05-20 11:02:55.772904+0700,Đà Nẵng,58,17.1 km/h,62%
2025-05-20 12:01:50.577736+0700,Đà Nẵng,55,17.1 km/h,62%
2025-05-20 13:02:06.610795+0700,Đà Nẵng,55,18.8 km/h,63%
2025-05-20 14:01:57.881831+0700,Đà Nẵng,49,18.8 km/h,68%
2025-05-20 15:02:08.495481+0700,Đà Nẵng,47,20.9 km/h,68%
2025-05-20 16:02:13.333029+0700,Đà Nẵng,42,16.7 km/h,75%
2025-05-20 17:01:58.789124+0700,Đà Nẵng,36,16.7 km/h,75%
2025-05-20 18:01:46.524288+0700,Đà Nẵng,39,13.4 km/h,78%
2025-05-20 19:02:23.936275+0700,Đà Nẵng,55,7.7 km/h,90%
2025-05-20 20:11:22.007259+0700,Đà Nẵng,61,5.1 km/h,87%
2025-05-20 21:01:58.819148+0700,Đà Nẵng,55,8.2 km/h,88%
2025-05-20 22:01:57.092518+0700,Đà Nẵng,56,12.4 km/h,89%
2025-05-20 23:02:00.925597+0700,Đà Nẵng,48,11.7 km/h,88%
2025-05-21 00:01:53.791596+0700,Đà Nẵng,39,11.4 km/h,88%
2025-05-21 01:01:57.660568+0700,Đà Nẵng,34,7.4 km/h,89%
2025-05-21 02:01:50.118305+0700,Đà Nẵng,29,7.4 km/h,89%
2025-05-21 03:01:48.767184+0700,Đà Nẵng,28,9.2 km/h,89%
2025-05-21 04:02:01.008036+0700,Đà Nẵng,27,7.4 km/h,89%
2025-05-21 05:01:49.939936+0700,Đà Nẵng,28,3.7 km/h,89%
2025-05-21 06:01:56.197141+0700,Đà Nẵng,44,3.7 km/h,89%
2025-05-21 07:05:01.393462+0700,Đà Nẵng,53,1.8 km/h,83%
